Date,City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI
2023-02-27 21:57:11,Thakurgaon,130.57,167.66,4.41,18.34,1295.09,0,34.69,41.04,5
2023-02-27 21:57:11,Barguna,106.19,121.47,2.18,1.74,453.95,0,92.98,5.95,5
2023-02-27 21:57:12,Barisal,117.58,135.85,5.6,6.6,574.11,0,80.11,17.99,5
2023-02-27 21:57:12,Bhola,139.66,156.84,5.07,1.89,567.44,0,137.33,8.49,5
2023-02-27 21:57:13,Jhalokati,109.46,124.91,2.86,4.03,494,0,73.67,12.29,5
2023-02-27 21:57:14,Patuakhali,130.65,147.52,5.42,3.43,567.44,0,118.73,13.17,5
2023-02-27 21:57:14,Pirojpur,92.12,107.26,2.83,4.8,440.6,0,67.23,9.37,5
2023-02-27 21:57:15,Bandarban,82.52,96.96,3.87,7.45,500.68,0,70.1,13.17,5
2023-02-27 21:57:15,Brahmanbaria,211.91,269.68,7.21,35.99,1562.12,0,33.26,42.56,5
2023-02-27 21:57:16,Chandpur,150.33,177.86,9.06,8.48,814.44,0,113.01,23.05,5
2023-02-27 21:57:16,Chittagong,81.75,96.32,5.78,10.88,554.09,0,147.34,8.99,5
2023-02-27 21:57:17,Comilla,180.91,230.42,7.87,21.08,1255.04,0,58.65,44.08,5
2023-02-27 21:57:17,CoxBazar,80.51,89.99,3.52,5.06,480.65,0,124.45,9.75,5
2023-02-27 21:57:18,Feni,134.77,157.79,6.74,8.65,821.11,0,92.98,27.87,5
2023-02-27 21:57:19,Khagrachari,114.96,129.72,6.38,9.94,620.84,0,73.67,11.53,5
2023-02-27 21:57:19,Lakshmipur,147.93,171.38,8.11,5.27,727.65,0,100.14,21.03,5
2023-02-27 21:57:19,Noakhali,115.91,132.31,6.56,3.98,627.52,0,117.3,19.76,5
2023-02-27 21:57:20,Rangamati,79.5,91.42,1.97,1.56,380.52,0,54.36,5.83,5
2023-02-27 21:57:21,Habiganj,128.06,159.18,4.35,11.65,881.2,0,73.67,64.85,5
2023-02-27 21:57:21,Maulvibazar,165.3,203.1,6.32,24.68,974.66,0,55.08,31.92,5
2023-02-27 21:57:22,Sunamganj,88.8,102.22,2.38,6.77,514.03,0,57.22,17.99,5
2023-02-27 21:57:22,Sylhet,105.81,127.31,2.62,29.47,934.6,0.35,8.23,22.8,5
2023-02-27 21:57:23,Bagerhat,89.24,105.89,4.35,9.94,540.73,0,75.1,12.67,5
2023-02-27 21:57:23,Chuadanga,90.76,115.5,17.64,19.36,907.9,0,57.94,40.03,5
2023-02-27 21:57:24,Jessore,196.16,243.06,10.01,23.99,1268.39,0,52.21,41.54,5
2023-02-27 21:57:24,Jhenaidah,110.76,153.56,7.03,20.74,974.66,0,31.11,55.73,5
2023-02-27 21:57:25,Khulna,131.62,152.82,6.8,11.65,734.33,0,83.69,18.49,5
2023-02-27 21:57:26,Kushtia,121.51,164.9,7.57,45.24,1161.58,0.01,23.25,43.06,5
2023-02-27 21:57:26,Magura,117.24,147.77,10.01,21.76,867.84,0,61.51,39.52,5
2023-02-27 21:57:27,Meherpur,85.71,107.48,18.36,17.48,881.2,0,75.1,32.93,5
2023-02-27 21:57:28,Narail,191.19,229.03,7.87,26.05,1174.93,0,57.22,35.97,5
2023-02-27 21:57:28,Satkhira,77.58,96.04,1.68,2.46,423.91,0,75.1,5.51,5
2023-02-28 06:19:22,Dhaka,155.38,191.98,5.07,39.41,1214.98,0.78,5.05,96.26,5
2023-02-28 06:19:22,Faridpur,162.88,194.56,9.89,40.44,1281.74,0.1,11,156.04,5
2023-02-28 06:19:23,Gazipur,154.02,179.63,1.1,22.28,1268.39,1.2,2.41,20.01,5
2023-02-28 06:19:23,Gopalganj,263.48,305.13,4.77,27.42,1762.39,0.2,10.01,37.49,5
2023-02-28 06:19:24,Jamalpur,225.67,270.57,5.96,26.05,1562.12,0.09,12.7,23.31,5
2023-02-28 06:19:24,Kishoreganj,152.8,180.87,1.18,16.62,1174.93,1.08,2.06,32.93,5
2023-02-28 06:19:25,Madaripur,194.63,229.44,2.18,21.25,1188.28,0.5,3.84,51.17,5
2023-02-28 06:19:25,Manikganj,135.8,169.25,1.57,23.31,1174.93,1.44,1.35,41.54,5
2023-02-28 06:19:26,Munshiganj,306.18,389.54,12.16,48.67,2910.61,16.54,0.02,116.53,5
2023-02-28 06:19:26,Mymensingh,161.43,189.37,1.36,17.82,1415.25,8.38,0.04,43.06,5
2023-02-28 06:19:27,Narayanganj,306.55,347.41,7.45,48.67,3417.97,42.92,0,34.96,5
2023-02-28 06:19:27,Narsingdi,175.51,208.34,0.98,15.59,1375.2,0.35,5.68,21.79,5
2023-02-28 06:19:28,Netrokona,98.51,113.24,1.94,12.85,600.82,0.2,9.21,77.01,5
2023-02-28 06:19:28,Rajbari,141.33,160.45,2.18,17.65,1054.76,0,27.9,34.45,5
2023-02-28 06:19:29,Shariatpur,171.71,197.22,2.12,12,961.3,0,36.48,17.73,5
2023-02-28 06:19:29,Sherpur,109.15,123.59,1.07,13.88,747.68,0.01,23.25,37.49,5
2023-02-28 06:19:30,Tangail,121.95,144.64,3.19,28.79,1081.47,0.2,10.1,20.77,5
2023-02-28 06:19:30,Bogra,158.12,188.68,1.85,24.33,1321.79,1.58,1.34,66.88,5
2023-02-28 06:19:31,Joypurhat,140.44,164.54,0.95,20.39,1214.98,1.44,2.5,14.82,5
2023-02-28 06:19:31,Naogaon,162.94,192.18,1.4,20.39,1228.33,0.21,8.23,46.61,5
2023-02-28 06:19:32,Natore,137.64,162.05,1.43,26.05,1094.82,1.34,2.19,44.58,5
2023-02-28 06:19:32,Nawabganj,110.9,131.37,2.24,18.17,1054.76,0.08,15.38,24.07,5
2023-02-28 06:19:33,Pabna,143.88,171.63,1.68,27.76,1174.93,3.58,0.51,50.66,5
2023-02-28 06:19:33,Rajshahi,139.09,162.93,2.77,19.02,961.3,0.04,19.67,33.44,5
2023-02-28 06:19:34,Sirajgonj,128.29,150.55,1.45,24.33,1121.52,0.53,5.9,36.99,5
2023-02-28 06:19:34,Dinajpur,98.85,112.39,1.25,15.42,1148.22,0,27.54,9.12,5
2023-02-28 06:19:35,Gaibandha,102.86,118.74,0.72,12.34,1014.71,0.06,14.48,9.88,5
2023-02-28 06:19:35,Kurigram,43.66,51.88,2.56,8.4,720.98,0,47.92,8.74,3
2023-02-28 06:19:36,Lalmonirhat,30.63,35.89,2.21,5.74,580.79,0,70.1,11.4,3
2023-02-28 06:19:36,Nilphamari,38.46,45.11,2.12,7.63,654.22,0,57.22,12.16,3
2023-02-28 06:19:37,Panchagarh,47.9,57.19,2.12,10.97,787.74,0,44.7,19.76,3
2023-02-28 06:19:37,Rangpur,37.58,44.19,2.15,7.37,654.22,0,59.37,10.77,3
2023-02-28 06:19:38,Thakurgaon,63.91,74.35,1.7,14.74,947.95,0,38.27,15.2,4
2023-02-28 06:19:38,Barguna,81.66,96.98,0.81,3.13,357.15,0,31.83,14.06,5
2023-02-28 06:19:39,Barisal,90.44,109.88,1.55,10.88,520.71,0.03,17.7,9.88,5
2023-02-28 06:19:39,Bhola,99.49,117.15,0.89,7.63,520.71,0,42.92,9.75,5
2023-02-28 06:19:40,Jhalokati,84.84,103.33,1.79,9.77,467.3,0.01,25.03,9.5,5
2023-02-28 06:19:41,Patuakhali,91.86,109.08,1.25,7.71,473.98,0,29.68,8.99,5
2023-02-28 06:19:41,Pirojpur,81.99,101.5,2.24,10.2,453.95,0.01,24.68,7.79,5
2023-02-28 06:19:42,Bandarban,84.02,95.98,1.62,3.3,383.85,0,32.54,7.92,5
2023-02-28 06:19:42,Brahmanbaria,268.5,325.09,2.41,24.68,1815.8,12.85,0.01,36.99,5
2023-02-28 06:19:43,Chandpur,176.68,208.95,1.61,12.17,1001.36,0,38.27,19.51,5
2023-02-28 06:19:43,Chittagong,143.64,169.17,8.11,57.58,1228.33,1.84,6.26,73.97,5
2023-02-28 06:19:44,Comilla,215.45,269.19,2.95,29.13,1548.77,0.98,2.3,51.68,5
2023-02-28 06:19:44,CoxBazar,82.68,93.4,2.03,3.9,440.6,0,72.96,8.36,5
2023-02-28 06:19:45,Feni,167.92,199.22,1.46,14.91,921.25,0.44,6.44,24.07,5
2023-02-28 06:19:45,Khagrachari,93.06,105.12,0.4,2.96,383.85,0.02,11.98,7.66,5
2023-02-28 06:19:46,Lakshmipur,111.81,133.09,1.34,7.88,600.82,0,29.33,14.95,5
2023-02-28 06:19:46,Noakhali,141.98,165.25,1.12,10.2,754.36,0.03,16.27,11.27,5
2023-02-28 06:19:47,Rangamati,60.89,70.31,0.2,2.96,263.69,0.01,5.99,1.65,4
2023-02-28 06:19:48,Habiganj,165.1,193.55,1.01,16.79,1188.28,1.15,1.03,14.95,5
2023-02-28 06:19:48,Maulvibazar,218.51,250.27,1.97,23.99,1188.28,0.4,5.81,10.51,5
2023-02-28 06:19:48,Sunamganj,86.79,96.74,0.98,4.2,440.6,0,50.78,17.23,5
2023-02-28 06:19:49,Sylhet,103.9,118.25,0.66,8.91,607.49,0.07,15.38,6.33,5
2023-02-28 06:19:50,Bagerhat,93.65,118.03,2.62,13.71,687.6,0.04,20.74,10.51,5
2023-02-28 06:19:50,Chuadanga,158.26,182.44,2.89,24.68,1174.93,0.43,6.08,44.08,5
2023-02-28 06:19:50,Jessore,369.19,438.13,3.31,44.55,2964.02,2.68,0.21,23.81,5
2023-02-28 06:19:51,Jhenaidah,148.52,186.47,6.91,37.36,1308.44,1.62,0.98,156.04,5
2023-02-28 06:19:51,Khulna,198.71,236.07,4.83,30.16,1789.09,0.26,5.72,9.25,5
2023-02-28 06:19:52,Kushtia,169.87,204.28,9.89,52.09,1241.68,3.02,0.76,133.75,5
2023-02-28 06:19:52,Magura,163.37,193.7,9.06,38.04,1281.74,0.12,11.62,139.83,5
2023-02-28 06:19:53,Meherpur,168.95,196.04,4.95,25.36,1415.25,0.13,10.64,50.16,5
2023-02-28 06:19:53,Narail,299.5,350.22,1.94,27.76,2216.34,1.41,1.26,16.72,5
2023-02-28 06:19:54,Satkhira,104.66,130.09,4.89,13.02,761.03,0,35.76,29.64,5
2023-02-28 18:09:26,Dhaka,77.61,105.51,5.6,19.02,714.3,0.1,91.55,23.05,5
2023-02-28 18:09:26,Faridpur,84.51,107.45,6.26,22.28,640.87,0.14,82.25,32.42,5
2023-02-28 18:09:27,Gazipur,73.35,88.83,4.89,8.4,520.71,0.04,110.15,19.51,4
2023-02-28 18:09:27,Gopalganj,145.22,172.61,20.74,10.63,774.38,0.08,154.5,23.81,5
2023-02-28 18:09:28,Jamalpur,111.53,139.09,25.75,14.91,667.57,0.11,155.93,14.82,5
2023-02-28 18:09:28,Kishoreganj,82.35,99.41,3.49,18.17,767.71,0.07,89.41,26.85,5
2023-02-28 18:09:29,Madaripur,82.7,103.59,5.54,14.74,634.19,0.08,90.84,32.17,5
2023-02-28 18:09:29,Manikganj,83.87,103.79,6.5,6.6,560.76,0.03,117.3,24.07,5
2023-02-28 18:09:30,Munshiganj,111.19,158.39,8.94,19.19,934.6,0.09,100.14,27.36,5
2023-02-28 18:09:30,Mymensingh,115.62,136.22,4.29,10.71,787.74,0.04,97.28,29.89,5
2023-02-28 18:09:31,Narayanganj,176.74,230.04,17.88,106.93,3952.03,46.94,2.71,48.13,5
2023-02-28 18:09:31,Narsingdi,68.36,82.28,5.13,6,487.33,0.03,124.45,16.47,4
2023-02-28 18:09:32,Netrokona,96.36,107.52,3.67,14.05,700.95,0.04,123.02,19,5
2023-02-28 18:09:32,Rajbari,88.05,108.18,5.72,13.71,614.17,0.08,101.57,26.09,5
2023-02-28 18:09:33,Shariatpur,75.16,88.71,7.63,3.51,460.63,0.01,171.66,11.27,5
2023-02-28 18:09:33,Sherpur,123.74,139.95,5.07,9.17,747.68,0.03,113.01,26.09,5
2023-02-28 18:09:34,Tangail,108.44,127.05,7.87,12.51,680.92,0.04,130.18,21.28,5
2023-02-28 18:09:34,Bogra,154.7,179.26,7.39,23.31,947.95,0.09,94.41,30.91,5
2023-02-28 18:09:35,Joypurhat,145.15,166.45,14.31,19.54,827.79,0.07,134.47,21.28,5
2023-02-28 18:09:35,Naogaon,126.81,150.07,14.54,7.28,634.19,0.03,153.07,19,5
2023-02-28 18:09:36,Natore,154.35,179.76,13.83,10.71,761.03,0.05,101.57,27.36,5
2023-02-28 18:09:36,Nawabganj,80.59,92.35,24.32,11.31,554.09,0.3,147.34,15.45,5
2023-02-28 18:09:37,Pabna,110.27,129.42,10.01,14.74,667.57,0.05,141.62,21.53,5
2023-02-28 18:09:37,Rajshahi,208.49,246.68,61.04,67.17,1268.39,0.17,165.94,65.86,5
2023-02-28 18:09:38,Sirajgonj,113,136.49,4.65,11.82,687.6,0.06,85.12,32.42,5
2023-02-28 18:09:38,Dinajpur,131.45,149.85,5.31,6.86,747.68,0.03,110.15,23.56,5
2023-02-28 18:09:39,Gaibandha,146.89,173.73,5.07,12,894.55,0.05,77.96,44.58,5
2023-02-28 18:09:39,Kurigram,108.01,125.11,3.7,7.97,814.44,0.03,104.43,31.67,5
2023-02-28 18:09:40,Lalmonirhat,101,127.79,3.22,7.28,774.38,0.04,69.38,28.63,5
2023-02-28 18:09:40,Nilphamari,103.79,121.35,3.43,6.26,714.3,0.03,94.41,28.12,5
2023-02-28 18:09:41,Panchagarh,93.19,110.19,4.35,10.8,767.71,0.06,86.55,22.29,5
2023-02-28 18:09:41,Rangpur,118.02,142.48,3.37,9.85,894.55,0.05,70.81,41.04,5
2023-02-28 18:09:42,Thakurgaon,101,114.16,5.42,4.03,680.92,0.02,128.75,17.48,5
2023-02-28 18:09:42,Barguna,114.1,129.49,16.45,3.09,494,0.01,100.14,11.02,5
2023-02-28 18:09:43,Barisal,80.22,99.37,6.68,6.34,534.06,0.03,100.14,21.28,5
2023-02-28 18:09:43,Bhola,115.35,131.21,25.51,3.73,527.38,0.01,154.5,15.33,5
2023-02-28 18:09:44,Jhalokati,84.03,101.48,7.75,11.14,560.76,0.05,118.73,19.51,5
2023-02-28 18:09:44,Patuakhali,118.67,138.63,16.21,7.28,647.54,0.03,104.43,27.61,5
2023-02-28 18:09:45,Pirojpur,102.82,122.05,10.85,16.79,640.87,0.07,120.16,15.83,5
2023-02-28 18:09:45,Bandarban,103.38,118.28,7.99,7.28,534.06,0.02,120.16,7.54,5
2023-02-28 18:09:46,Brahmanbaria,99.15,117.14,14.54,16.97,654.22,0.04,180.24,17.48,5
2023-02-28 18:09:46,Chandpur,92.1,110.29,11.92,7.8,594.14,0.03,155.93,18.49,5
2023-02-28 18:09:47,Chittagong,115.27,142.01,6.86,87.74,1642.23,4.69,11,19.25,5
2023-02-28 18:09:47,Comilla,85.5,102.89,23.37,15.42,587.46,0.05,160.22,16.21,5
2023-02-28 18:09:48,CoxBazar,88.47,101.79,3.61,4.93,453.95,0.02,111.58,5.19,5
2023-02-28 18:09:48,Feni,84.89,100.7,8.46,6,534.06,0.02,123.02,18.75,5
2023-02-28 18:09:49,Khagrachari,88.23,100.45,9.06,4.07,453.95,0.01,113.01,7.47,5
2023-02-28 18:09:49,Lakshmipur,70.93,86.05,6.97,3.77,467.3,0.01,131.61,12.79,4
2023-02-28 18:09:50,Noakhali,85.82,102.77,8.23,4.67,560.76,0.02,107.29,18.49,5
2023-02-28 18:09:50,Rangamati,107.71,119.8,6.91,1.02,440.6,0,108.72,3.48,5
2023-02-28 18:09:51,Habiganj,106.41,119.52,4.35,4.28,560.76,0.01,114.44,17.99,5
2023-02-28 18:09:51,Maulvibazar,158.85,180.29,7.99,16.45,781.06,0.03,110.15,22.55,5
2023-02-28 18:09:52,Sunamganj,91.54,100.55,3.25,4.46,520.71,0.01,90.84,11.15,5
2023-02-28 18:09:52,Sylhet,115.11,130.01,5.19,15.42,694.28,0.05,94.41,16.21,5
2023-02-28 18:09:53,Bagerhat,106.39,129.48,8.11,64.43,1588.82,0.71,40.41,29.89,5
2023-02-28 18:09:53,Chuadanga,109.79,136.07,13.11,11.82,654.22,0.07,97.28,41.04,5
2023-02-28 18:09:54,Jessore,84.3,104.8,7.27,15.59,634.19,0.09,105.86,25.59,5
2023-02-28 18:09:54,Jhenaidah,96.14,122.53,7.63,11.31,667.57,0.08,73.67,37.49,5
2023-02-28 18:09:55,Khulna,90.72,114.29,5.9,25.71,754.36,0.19,63.66,24.57,5
2023-02-28 18:09:55,Kushtia,117.14,141.97,16.21,11.14,660.9,0.05,101.57,28.12,5
2023-02-28 18:09:56,Magura,84.69,106.47,6.38,21.76,634.19,0.15,81.54,30.91,5
2023-02-28 18:09:56,Meherpur,123.31,153.32,15.5,24.68,974.66,0.16,81.54,35.47,5
2023-02-28 18:09:57,Narail,87.39,110.02,6.08,30.16,781.06,0.19,81.54,32.17,5
2023-02-28 18:09:57,Satkhira,175.35,200.83,27.9,13.2,881.2,0.03,153.07,22.8,5
2023-03-01 06:21:38,Dhaka,125.77,160.61,1.31,23.31,1148.22,3.41,0.61,17.23,5
2023-03-01 06:21:38,Faridpur,132.75,169.77,1.31,19.88,1028.06,1.03,1.86,30.91,5
2023-03-01 06:21:39,Gazipur,128.45,152.45,0.83,17.14,1148.22,0.15,10.28,16.09,5
2023-03-01 06:21:39,Gopalganj,357.95,428.69,7.75,34.96,2696.99,15.87,0.01,71.94,5
2023-03-01 06:21:40,Jamalpur,200.33,250.12,18.84,39.41,1695.63,0.24,8.14,83.09,5
2023-03-01 06:21:40,Kishoreganj,130.16,154.88,0.77,12,894.55,1.22,1.7,17.23,5
2023-03-01 06:21:41,Madaripur,218.69,267.56,2,43.87,2429.96,0.79,1.77,46.61,5
2023-03-01 06:21:41,Manikganj,151.96,194.13,1.36,25.71,1214.98,1.08,2.01,36.48,5
2023-03-01 06:21:42,Munshiganj,167.66,207.58,5.31,32.56,1642.23,0.17,9.57,28.12,5
2023-03-01 06:21:42,Mymensingh,153.16,172.48,0.81,20.74,1148.22,0.38,6.62,13.05,5
2023-03-01 06:21:43,Narayanganj,173.92,213.84,5.07,34.62,1949.31,11.85,0.14,18.24,5
2023-03-01 06:21:43,Narsingdi,119.35,144.53,0.94,15.08,988.01,0.08,11.09,15.45,5
2023-03-01 06:21:44,Netrokona,113.29,125.25,0.75,8.57,600.82,0.06,15.91,15.45,5
2023-03-01 06:21:44,Rajbari,153.15,183.87,0.97,21.76,1214.98,1.19,1.72,22.04,5
2023-03-01 06:21:45,Shariatpur,152.63,174.82,5.25,17.31,1268.39,0,49.35,23.81,5
2023-03-01 06:21:45,Sherpur,117.2,130.19,0.54,9.43,667.57,0.2,8.58,11.53,5
2023-03-01 06:21:46,Tangail,156.58,177.72,2.62,23.31,1214.98,0,30.76,17.99,5
2023-03-01 06:21:46,Bogra,158.43,183.26,0.77,15.77,1174.93,0.39,5.81,13.05,5
2023-03-01 06:21:47,Joypurhat,91.83,105.08,0.75,12,834.47,0.06,17.17,6.08,5
2023-03-01 06:21:47,Naogaon,159.54,180.9,0.66,14.57,1134.87,0.06,15.02,10.64,5
2023-03-01 06:21:48,Natore,212.44,242.18,0.86,19.88,1441.96,0.87,2.91,16.47,5
2023-03-01 06:21:48,Nawabganj,75.49,87.39,7.39,17.48,881.2,0,34.69,28.12,5
2023-03-01 06:21:49,Pabna,178.06,209.93,1.49,24.68,1121.52,0.5,5.5,35.47,5
2023-03-01 06:21:49,Rajshahi,200.96,237.78,1.89,21.25,1268.39,0.54,5.5,29.64,5
2023-03-01 06:21:50,Sirajgonj,176.3,205.19,1.36,26.05,1255.04,0.61,4.69,15.96,5
2023-03-01 06:21:50,Dinajpur,40.83,48.44,1.28,7.8,634.19,0,47.21,7.03,3
2023-03-01 06:21:51,Gaibandha,45.55,54.1,1,8.82,627.52,0,31.47,7.41,3
2023-03-01 06:21:51,Kurigram,36.88,44.53,3.01,8.91,654.22,0,41.84,6.02,3
2023-03-01 06:21:52,Lalmonirhat,37.83,44.82,2.98,7.54,654.22,0,52.21,6.52,3
2023-03-01 06:21:52,Nilphamari,39.16,45.69,2.35,6.68,620.84,0,57.94,7.41,3
2023-03-01 06:21:53,Panchagarh,54.58,62.44,1.88,9.25,714.3,0,53.64,8.11,4
2023-03-01 06:21:53,Rangpur,38.65,46.13,2.47,7.71,660.9,0,47.92,6.71,3
2023-03-01 06:21:54,Thakurgaon,48.23,55.75,1.59,7.37,667.57,0,56.51,8.74,3
2023-03-01 06:21:54,Barguna,101.85,118.43,1.45,5.57,447.27,0.02,16.63,13.81,5
2023-03-01 06:21:55,Barisal,155.56,187.44,10.01,32.9,1335.14,0,23.25,156.04,5
2023-03-01 06:21:55,Bhola,135.69,156.61,1.76,12,934.6,0,22.71,15.33,5
2023-03-01 06:21:56,Jhalokati,174.16,207.94,1.52,23.99,1281.74,3.63,0.25,16.09,5
2023-03-01 06:21:56,Patuakhali,160.45,191.92,6.56,32.22,1255.04,0.13,8.49,137.81,5
2023-03-01 06:21:56,Pirojpur,162.42,191.76,1.55,15.59,814.44,1.29,1.79,13.05,5
2023-03-01 06:21:57,Bandarban,113.73,124.7,5.19,1.74,453.95,0,76.53,6.65,5
2023-03-01 06:21:57,Brahmanbaria,147.24,165.64,2.18,19.54,921.25,0,35.76,19.51,5
2023-03-01 06:21:58,Chandpur,144.81,165.49,2.68,16.28,1028.06,0,35.76,34.96,5
2023-03-01 06:21:58,Chittagong,119.92,134.07,3.22,13.02,614.17,0.04,21.82,12.41,5
2023-03-01 06:21:59,Comilla,139.75,155.84,3.87,10.8,847.82,0,61.51,27.61,5
2023-03-01 06:21:59,CoxBazar,122.96,135.8,7.87,3.77,534.06,0,74.39,7.09,5
2023-03-01 06:22:00,Feni,122.2,136.2,4.89,9.34,707.63,0,59.37,23.31,5
2023-03-01 06:22:00,Khagrachari,131.91,142.35,7.57,1.97,487.33,0,79.39,7.92,5
2023-03-01 06:22:01,Lakshmipur,134.36,161.13,3.01,17.82,1041.41,0.03,15.02,40.03,5
2023-03-01 06:22:01,Noakhali,110.31,129.91,3.58,14.22,821.11,0,29.68,30.4,5
2023-03-01 06:22:02,Rangamati,106.11,118.37,0.44,3,317.1,0,8.14,2.09,5
2023-03-01 06:22:02,Habiganj,133.59,151.11,1.1,13.54,907.9,0.12,9.39,9.63,5
2023-03-01 06:22:03,Maulvibazar,140.76,155.05,0.9,13.37,834.47,0.01,23.6,7.85,5
2023-03-01 06:22:03,Sunamganj,112.11,124.66,0.65,4.11,500.68,0,38.98,10.51,5
2023-03-01 06:22:04,Sylhet,98.97,108.78,1.74,5.74,567.44,0,42.56,6.9,5
2023-03-01 06:22:04,Bagerhat,196.5,231.92,2.41,25.36,1468.66,3.58,0.62,19.25,5
2023-03-01 06:22:05,Chuadanga,171.42,203.92,1.82,28.79,1281.74,1.17,2.66,55.22,5
2023-03-01 06:22:05,Jessore,161.27,211.27,1.7,28.1,1482.01,7.38,0.01,60.29,5
2023-03-01 06:22:06,Jhenaidah,148.92,178.41,2.33,25.71,1174.93,0.13,10.37,56.24,5
2023-03-01 06:22:06,Khulna,183.62,225.1,1.67,22.28,1415.25,2.4,0.39,25.59,5
2023-03-01 06:22:07,Kushtia,193.63,231.45,2.03,28.45,1348.5,2.46,1.06,22.29,5
2023-03-01 06:22:07,Magura,144.9,174.71,2.41,25.02,1201.63,0.62,4.47,39.52,5
2023-03-01 06:22:07,Meherpur,204.49,243.22,2.33,29.82,1482.01,1.57,1.22,50.66,5
2023-03-01 06:22:08,Narail,156.97,195.42,4.29,41.13,1415.25,4.02,0.2,91.2,5
2023-03-01 06:22:08,Satkhira,129.27,159.05,8.7,18.17,1068.12,0,29.33,15.58,5
2023-03-03 09:59:45,Dhaka,148.78,181.1,14.66,16.11,1014.71,1.37,165.94,13.05,5
2023-03-03 09:59:45,Faridpur,223.2,253.87,15.5,7.8,1482.01,0.57,147.34,17.99,5
2023-03-03 09:59:46,Gazipur,128.93,152.14,5.72,4.97,827.79,0.44,130.18,15.07,5
2023-03-03 09:59:46,Gopalganj,94.29,120.6,20.5,11.14,834.47,1.73,90.12,30.91,5
2023-03-03 09:59:46,Jamalpur,170.76,229.81,19.31,21.59,1522.06,3.27,95.84,41.54,5
2023-03-03 09:59:47,Kishoreganj,122.96,142.18,3.01,5.23,761.03,0.59,85.12,16.47,5
2023-03-03 09:59:47,Madaripur,228.2,257.78,23.84,5.57,1241.68,0.35,178.81,11.65,5
2023-03-03 09:59:48,Manikganj,141.09,173.54,11.09,6,894.55,0.48,140.19,17.48,5
2023-03-03 09:59:48,Munshiganj,165.44,199.3,20.98,13.54,1054.76,1.08,171.66,13.68,5
2023-03-03 09:59:49,Mymensingh,56.86,69.82,1.91,6.68,714.3,0.81,91.55,12.92,4
2023-03-03 09:59:49,Narayanganj,229.14,268.11,21.46,67.86,2456.67,7.71,151.63,20.52,5
2023-03-03 09:59:50,Narsingdi,121.5,144.82,5.9,3.6,754.36,0.29,131.61,14.31,5
2023-03-03 09:59:50,Netrokona,76.62,90.9,1.8,4.97,667.57,0.59,72.96,14.95,5
2023-03-03 09:59:51,Rajbari,176.93,204.09,12.88,6.6,1014.71,0.55,135.9,17.99,5
2023-03-03 09:59:51,Shariatpur,172.5,200.43,12.99,4.03,934.6,0.24,158.79,17.73,5
2023-03-03 09:59:52,Sherpur,55.34,68.26,1.89,2.36,574.11,0.23,92.98,11.15,4
2023-03-03 09:59:52,Tangail,146.38,171.36,8.35,8.31,907.9,0.64,158.79,13.93,5
2023-03-03 09:59:53,Bogra,94.43,111.44,3.25,6,807.76,0.8,87.26,14.06,5
2023-03-03 09:59:53,Joypurhat,62.07,72.7,2.18,6.51,700.95,0.96,85.12,11.91,4
2023-03-03 09:59:54,Naogaon,77.29,91.89,2.77,3.6,714.3,0.45,83.69,14.69,5
2023-03-03 09:59:54,Natore,164.33,195.89,5.48,6.86,974.66,0.78,103,22.04,5
2023-03-03 09:59:55,Nawabganj,58.91,74.94,23.6,9.25,614.17,1.44,86.55,14.44,4
2023-03-03 09:59:55,Pabna,142.46,168.9,7.99,6,881.2,0.52,128.75,17.99,5
2023-03-03 09:59:56,Rajshahi,178.28,213.51,13.11,14.05,1081.47,1.37,135.9,24.07,5
2023-03-03 09:59:56,Sirajgonj,138.96,164.78,6.5,5.23,867.84,0.45,127.32,15.96,5
2023-03-03 09:59:57,Dinajpur,57.14,64.79,2.41,2.16,634.19,0.22,100.14,10.01,4
2023-03-03 09:59:57,Gaibandha,53.72,63.09,2.27,2.72,667.57,0.31,77.96,13.81,4
2023-03-03 09:59:58,Kurigram,37.55,43.16,2.56,2.31,580.79,0.22,97.28,8.61,3
2023-03-03 09:59:58,Lalmonirhat,43.24,50.54,3.28,2.83,647.54,0.27,104.43,9.37,3
2023-03-03 09:59:59,Nilphamari,48.02,55.2,2.8,2.01,634.19,0.18,104.43,9.25,3
2023-03-03 09:59:59,Panchagarh,37.31,42.85,2.65,2.36,687.6,0.18,115.87,6.21,3
2023-03-03 10:00:00,Rangpur,41.69,48.07,2,2.34,614.17,0.23,100.14,10.13,3
2023-03-03 10:00:00,Thakurgaon,43.64,49.73,3.37,2.55,694.28,0.23,107.29,7.98,3
2023-03-03 10:00:01,Barguna,111.08,129.17,10.73,1.37,460.63,0.12,113.01,8.11,5
2023-03-03 10:00:01,Barisal,156.23,182.26,24.56,3.6,841.14,0.23,157.36,30.91,5
2023-03-03 10:00:02,Bhola,151.69,174.53,25.03,2.31,727.65,0.14,185.97,10.64,5
2023-03-03 10:00:02,Jhalokati,149.96,171.94,18.6,2.91,680.92,0.2,148.77,12.03,5
2023-03-03 10:00:03,Patuakhali,155.78,178.64,28.61,3.21,741.01,0.19,203.13,10.64,5
2023-03-03 10:00:03,Pirojpur,136.5,158.48,14.78,6.34,614.17,0.53,127.32,9.88,5
